	wavname	expcode	dialoguenr	trialnr	code_conditie_send	code_overlap_send	code_blok	code_item	code_tempo	code_conditie	code_overlap				
25	3_3_25c_525_Mi_Ro.wav	0	0	13	4180	6865	231	89	97	213	99	10	20	40	60
26	3_3_26c_525_Mi_Ro.wav	3	1	13	4177	6695	241	89	197	223	199	10	20	40	60
27	3_3_31d_525_Ja_Ro.wav	0	0	14	4227	6753	232	92	97	213	99	10	20	40	60
28	3_3_32d_525_Ja_Ro.wav	0	1	14	4160	6767	242	92	197	223	199	10	20	40	60
29	3_2_37a_525_Ar_Mi.wav	0	0	15	3827	6424	232	79	97	212	99	10	20	40	60
30	3_2_38a_525_Ar_Mi.wav	0	1	15	3897	6468	242	79	197	222	199	10	20	40	60
31	3_2_52b_525_Ro_Ja.wav	0	0	16	3856	6526	232	94	97	212	99	10	20	40	60
32	3_2_54b_525_Ro_Ja.wav	0	1	16	3813	6472	242	94	197	222	199	10	20	40	60
33	3_3_1c_525_Mi_Ar.wav	0	0	17	4155	6718	232	77	97	213	99	10	20	40	60
34	3_3_2c_525_Mi_Ar.wav	0	1	17	4158	6766	242	77	197	223	199	10	20	40	60
35	3_1_10a_525_Ar_Ja.wav	0	0	18	3988	6642	232	81	97	211	99	10	20	40	60
36	3_1_11a_525_Ar_Ja.wav	0	1	18	4023	6684	242	81	197	221	199	10	20	40	60
37	3_3_21b_525_Ko_Ja.wav	0	0	19	4132	6752	232	86	97	213	99	10	20	40	60
38	3_3_19b_525_Ko_Ja.wav	0	1	19	4220	6813	242	86	197	223	199	10	20	40	60
39	3_3_13a_525_Ko_Mi.wav	0	0	20	4157	6870	232	83	97	213	99	10	20	40	60
40	3_3_14a_525_Ko_Mi.wav	0	1	20	4117	6681	242	83	197	223	199	10	20	40	60
41	3_3_7d_525_Ja_Ar.wav	0	0	21	4127	6887	232	80	97	213	99	10	20	40	60
42	3_3_8d_525_Ja_Ar.wav	0	1	21	4157	6752	242	80	197	223	199	10	20	40	60
43	3_1_16b_525_Ko_Mi.wav	0	0	22	3994	6587	232	84	97	211	99	10	20	40	60
44	3_1_17b_525_Ko_Mi.wav	3	1	22	4063	6606	242	84	197	221	199	10	20	40	60
45	3_3_25b_425_Ro_Mi.wav	0	0	23	3369	5565	233	89	96	213	99	10	20	40	60
46	3_3_26b_425_Ro_Mi.wav	0	1	23	3409	5612	243	89	196	223	199	10	20	40	60
47	3_2_40a_425_Ar_Ja.wav	0	0	24	3165	5420	233	82	96	212	99	10	20	40	60
48	3_2_41a_425_Ar_Ja.wav	0	1	24	3200	5398	243	82	196	222	199	10	20	40	60
49	3_3_31c_425_Ja_Ro.wav	0	0	25	3411	5642	233	92	96	213	99	10	20	40	60
50	3_3_32c_425_Ja_Ro.wav	0	1	25	3420	5826	243	92	196	223	199	10	20	40	60
51	3_1_4c_425_Mi_Ar.wav	0	0	26	3359	5545	233	78	96	211	99	10	20	40	60
52	3_1_5c_425_Mi_Ar.wav	0	1	26	3294	5493	243	78	196	221	199	10	20	40	60
53	3_2_49d_425_Mi_Ro.wav	0	0	27	3159	5455	233	91	96	212	99	10	20	40	60
54	3_2_50d_425_Mi_Ro.wav	0	1	27	3221	5448	243	91	196	222	199	10	20	40	60
55	3_1_34d_425_Ja_Ro.wav	0	0	28	3338	5567	233	93	96	211	99	10	20	40	60
56	3_1_35d_425_Ja_Ro.wav	0	1	28	3329	5567	243	93	196	221	199	10	20	40	60
57	3_2_37d_425_Mi_Ar.wav	0	0	29	3242	5472	233	79	96	212	99	10	20	40	60
58	3_2_38d_425_Mi_Ar.wav	0	1	29	3160	5430	243	79	196	222	199	10	20	40	60
59	3_1_22b_425_Ko_Ja.wav	0	0	30	3364	5596	233	87	96	211	99	10	20	40	60
60	3_1_23b_425_Ko_Ja.wav	0	1	30	3288	5550	243	87	196	221	199	10	20	40	60
61	3_2_52a_425_Ro_Ja.wav	0	0	31	3400	5558	233	94	96	212	99	10	20	40	60
62	3_2_53a_425_Ro_Ja.wav	3	1	31	3420	5640	243	94	196	222	199	10	20	40	60
63	3_3_1b_425_Ar_Mi.wav	0	0	32	3348	5702	234	77	96	213	99	10	20	40	60
64	3_3_2b_425_Ar_Mi.wav	0	1	32	3450	5723	244	77	196	223	199	10	20	40	60
65	3_1_16a_425_Ko_Mi.wav	0	0	33	3355	5526	234	84	96	211	99	10	20	40	60
66	3_1_17a_425_Ko_Mi.wav	0	1	33	3323	5560	244	84	196	221	199	10	20	40	60
67	3_3_15d_425_Mi_Ko.wav	0	0	34	3410	5786	234	83	96	213	99	10	20	40	60
68	3_3_13d_425_Mi_Ko.wav	0	1	34	3404	5589	244	83	196	223	199	10	20	40	60
69	3_2_46c_425_Ja_Ko.wav	0	0	35	3147	5282	234	88	96	212	99	10	20	40	60
70	3_2_47c_425_Ja_Ko.wav	0	1	35	3233	5538	244	88	196	222	199	10	20	40	60
71	3_1_10d_425_Ja_Ar.wav	0	0	36	3288	5542	234	81	96	211	99	10	20	40	60
72	3_1_11d_425_Ja_Ar.wav	0	1	36	3300	5596	244	81	196	221	199	10	20	40	60
73	3_3_7c_425_Ja_Ar.wav	0	0	37	3449	5733	234	80	96	213	99	10	20	40	60
74	3_3_8c_425_Ja_Ar.wav	0	1	37	3488	5649	244	80	196	223	199	10	20	40	60
75	3_1_28c_425_Mi_Ro.wav	0	0	38	3248	5503	234	90	96	211	99	10	20	40	60
76	3_1_29c_425_Mi_Ro.wav	0	1	38	3328	5499	244	90	196	221	199	10	20	40	60
77	3_2_43b_425_Ko_Mi.wav	0	0	39	3195	5426	234	85	96	212	99	10	20	40	60
78	3_2_45b_425_Ko_Mi.wav	0	1	39	3149	5369	244	85	196	222	199	10	20	40	60
79	3_3_19a_425_Ko_Ja.wav	0	0	40	3412	5617	234	86	96	213	99	10	20	40	60
80	3_3_20a_425_Ko_Ja.wav	3	1	40	3420	5572	244	86	196	223	199	10	20	40	60
81	1_3_7b_525_Ar_Ja.wav	0	0	41	3077	5837	235	80	97	213	98	10	20	40	60
82	1_3_8b_525_Ar_Ja.wav	0	1	41	3107	5702	245	80	197	223	198	10	20	40	60
83	1_2_48b_525_Ko_Ja.wav	0	0	42	2856	5564	235	88	97	212	98	10	20	40	60
84	1_2_46b_525_Ko_Ja.wav	0	1	42	2741	5356	245	88	197	222	198	10	20	40	60
85	1_2_51c_525_Mi_Ro.wav	0	0	43	2779	5487	235	91	97	212	98	10	20	40	60
86	1_2_49c_525_Mi_Ro.wav	0	1	43	2765	5294	245	91	197	222	198	10	20	40	60
87	1_3_25a_525_Ro_Mi.wav	0	0	44	3130	5815	235	89	97	213	98	10	20	40	60
88	1_3_26a_525_Ro_Mi.wav	0	1	44	3127	5645	245	89	197	223	198	10	20	40	60
89	1_2_43a_525_Ko_Mi.wav	0	0	45	2780	5365	235	85	97	212	98	10	20	40	60
90	1_2_44a_525_Ko_Mi.wav	0	1	45	2815	5523	245	85	197	222	198	10	20	40	60
91	1_1_16d_525_Mi_Ko.wav	0	0	46	2944	5537	235	84	97	211	98	10	20	40	60
92	1_1_17d_525_Mi_Ko.wav	0	1	46	3013	5556	245	84	197	221	198	10	20	40	60
93	1_1_28b_525_Ro_Mi.wav	0	0	47	2928	5527	235	90	97	211	98	10	20	40	60
94	1_1_29b_525_Ro_Mi.wav	0	1	47	2888	5550	245	90	197	221	198	10	20	40	60
95	1_3_1a_525_Ar_Mi.wav	0	0	48	3105	5668	235	77	97	213	98	10	20	40	60
96	1_3_2a_525_Ar_Mi.wav	0	1	48	3108	5716	245	77	197	223	198	10	20	40	60
97	1_2_37a_525_Ar_Mi.wav	0	0	49	2777	5374	235	79	97	212	98	10	20	40	60
98	1_2_38a_525_Ar_Mi.wav	3	1	49	2847	5418	245	79	197	222	198	10	20	40	60
99	1_3_21d_525_Ja_Ko.wav	0	0	50	3082	5702	236	86	97	213	98	10	20	40	60
100	1_3_19d_525_Ja_Ko.wav	0	1	50	3170	5763	246	86	197	223	198	10	20	40	60
101	1_2_41d_525_Ja_Ar.wav	0	0	51	2780	5409	236	82	97	212	98	10	20	40	60
102	1_2_42d_525_Ja_Ar.wav	0	1	51	2862	5492	246	82	197	222	198	10	20	40	60
103	1_1_22a_525_Ko_Ja.wav	0	0	52	2964	5629	236	87	97	211	98	10	20	40	60
104	1_1_23a_525_Ko_Ja.wav	0	1	52	3005	5558	246	87	197	221	198	10	20	40	60
105	1_3_13c_525_Mi_Ko.wav	0	0	53	3107	5820	236	83	97	213	98	10	20	40	60
106	1_3_14c_525_Mi_Ko.wav	0	1	53	3067	5631	246	83	197	223	198	10	20	40	60
107	1_1_10c_525_Ja_Ar.wav	0	0	54	2938	5592	236	81	97	211	98	10	20	40	60
108	1_1_11c_525_Ja_Ar.wav	0	1	54	2973	5634	246	81	197	221	198	10	20	40	60
109	1_1_4b_525_Ar_Mi.wav	0	0	55	2944	5604	236	78	97	211	98	10	20	40	60
110	1_1_5b_525_Ar_Mi.wav	0	1	55	2932	5503	246	78	197	221	198	10	20	40	60
111	1_3_31b_525_Ro_Ja.wav	0	0	56	3177	5703	236	92	97	213	98	10	20	40	60
112	1_3_32b_525_Ro_Ja.wav	0	1	56	3110	5717	246	92	197	223	198	10	20	40	60
113	1_2_52d_525_Ja_Ro.wav	0	0	57	2806	5476	236	94	97	212	98	10	20	40	60
114	1_2_54d_525_Ja_Ro.wav	0	1	57	2763	5422	246	94	197	222	198	10	20	40	60
115	1_1_34c_525_Ja_Ro.wav	0	0	58	2892	5555	236	93	97	211	98	10	20	40	60
116	1_1_35c_525_Ja_Ro.wav	3	1	58	2953	5523	246	93	197	221	198	10	20	40	60
117	1_3_1d_425_Mi_Ar.wav	0	0	59	2498	4852	237	77	96	213	98	10	20	40	60
118	1_3_2d_425_Mi_Ar.wav	0	1	59	2600	4873	247	77	196	223	198	10	20	40	60
119	1_2_43d_425_Mi_Ko.wav	0	0	60	2345	4576	237	85	96	212	98	10	20	40	60
120	1_2_45d_425_Mi_Ko.wav	0	1	60	2299	4519	247	85	196	222	198	10	20	40	60
121	1_1_22d_425_Ja_Ko.wav	0	0	61	2514	4746	237	87	96	211	98	10	20	40	60
122	1_1_23d_425_Ja_Ko.wav	0	1	61	2438	4700	247	87	196	221	198	10	20	40	60
123	1_1_34b_425_Ro_Ja.wav	0	0	62	2488	4717	237	93	96	211	98	10	20	40	60
124	1_1_35b_425_Ro_Ja.wav	0	1	62	2479	4717	247	93	196	221	198	10	20	40	60
125	1_2_40c_425_Ja_Ar.wav	0	0	63	2315	4570	237	82	96	212	98	10	20	40	60
126	1_2_41c_425_Ja_Ar.wav	0	1	63	2350	4548	247	82	196	222	198	10	20	40	60
127	1_1_4a_425_Ar_Mi.wav	0	0	64	2508	4693	237	78	96	211	98	10	20	40	60
128	1_1_5a_425_Ar_Mi.wav	0	1	64	2444	4643	247	78	196	221	198	10	20	40	60
129	1_2_37b_425_Ar_Mi.wav	0	0	65	2392	4622	237	79	96	212	98	10	20	40	60
130	1_2_38b_425_Ar_Mi.wav	0	1	65	2310	4580	247	79	196	222	198	10	20	40	60
131	1_2_49b_425_Ro_Mi.wav	0	0	66	2309	4605	237	91	96	212	98	10	20	40	60
132	1_2_50b_425_Ro_Mi.wav	0	1	66	2371	4598	247	91	196	222	198	10	20	40	60
133	1_3_15b_425_Ko_Mi.wav	0	0	67	2560	4936	237	83	96	213	98	10	20	40	60
134	1_3_13b_425_Ko_Mi.wav	3	1	67	2554	4739	247	83	196	223	198	10	20	40	60
135	1_3_31a_425_Ro_Ja.wav	0	0	68	2561	4792	238	92	96	213	98	10	20	40	60
136	1_3_32a_425_Ro_Ja.wav	0	1	68	2570	4976	248	92	196	223	198	10	20	40	60
137	1_3_7a_425_Ar_Ja.wav	0	0	69	2599	4883	238	80	96	213	98	10	20	40	60
138	1_3_8a_425_Ar_Ja.wav	0	1	69	2638	4799	248	80	196	223	198	10	20	40	60
139	1_1_28a_425_Ro_Mi.wav	0	0	70	2398	4653	238	90	96	211	98	10	20	40	60
140	1_1_29a_425_Ro_Mi.wav	0	1	70	2478	4649	248	90	196	221	198	10	20	40	60
141	1_3_19c_425_Ja_Ko.wav	0	0	71	2562	4767	238	86	96	213	98	10	20	40	60
142	1_3_20c_425_Ja_Ko.wav	0	1	71	2570	4722	248	86	196	223	198	10	20	40	60
143	1_2_52c_425_Ja_Ro.wav	0	0	72	2550	4708	238	94	96	212	98	10	20	40	60
144	1_2_53c_425_Ja_Ro.wav	0	1	72	2570	4790	248	94	196	222	198	10	20	40	60
145	1_2_46a_425_Ko_Ja.wav	0	0	73	2297	4432	238	88	96	212	98	10	20	40	60
146	1_2_47a_425_Ko_Ja.wav	0	1	73	2383	4688	248	88	196	222	198	10	20	40	60
147	1_1_16c_425_Mi_Ko.wav	0	0	74	2505	4676	238	84	96	211	98	10	20	40	60
148	1_1_17c_425_Mi_Ko.wav	0	1	74	2473	4710	248	84	196	221	198	10	20	40	60
149	1_3_25d_425_Mi_Ro.wav	0	0	75	2519	4715	238	89	96	213	98	10	20	40	60
150	1_3_26d_425_Mi_Ro.wav	0	1	75	2559	4762	248	89	196	223	198	10	20	40	60
151	1_1_10b_425_Ar_Ja.wav	0	0	76	2435	4738	238	81	96	211	98	10	20	40	60
152	1_1_11b_425_Ar_Ja.wav	99	1	76	2450	4746	248	81	196	221	198	10	20	40	60
